Rating,Review
0,"Unwieldy, dumb, rarely funny (and never truly hilarious) and largely charmless."
0,"Trust me, you'll want to leave these people to get on with their tedious scams alone."
0,Oafishly staged by zoom-addled David Mirkin.
1,"I'm thrilled to report that Sigourney holds her own. Lord, does that woman work it."
1,"Even when director David Mirkin strains for laughs, the actors (a special cheer to Liotta) prove themselves expert farceurs."
1,Weaver is an enormously resourceful comedian and hasn't had so much fun since Ghostbusters and Working Girl.
0,Fatally bogged down by a ridiculous caring parent scenario.
0,"At best, a half hearted mercenary farce."
0,"It's too long and overplayed, and only sporadically funny."
0,The script is lacking that 'a-ha' moment so vital to con-artist comedies.
0,You'd practically have to be a laugh track to enjoy it.
0,Hewitt actually sucks life and laughs from just about every scene.
0,"An expensive imitation of older, better films from older, often better times."
1,You stick with it because Weaver and her co-star Jennifer Love Hewitt are so appealing.
1,Great escapist fun.
0,"Director David Mirkin, whose Romy and Michele's High School Reunion was similarly afflicted, never gets the timing right and allows the story to drag with little internal logic."
1,Heartbreakers is one of these guilty pleasures.
0,"Unless you're a Hackman aficionado, there's no reason to bother with Heartbreakers."
1,Hits just the right note between naughty and raunchy.
0,There are not enough Hefty bags in all The Home Depots to contain the trash generated by this vulgar burlesque.
1,"Naughty is an outdated word in an era of proud nastiness, but Heartbreakers has a slinky, teasing quality that recalls the dressed-up comedies of the studio era."
0,"Despite its talented and/or attractive cast, Heartbreakers is an ugly movie: The kind that makes you feel slightly soiled afterwards, not to mention conned out the price of admission as efficiently as the victims of the movie's two heroines."
0,"The film unfolds in an impersonal, by-the-book fashion that threatens to become downright laborious."
0,"In the end, Heartbreakers doesn't actually have a heart."
0,"At just over two hours, Heartbreakers stretches its premise and easygoing silliness to the maximum."
1,Laugh out loud? You bet.
0,"It ignores one of the game's unbreakable rules: Do the job and get out quick. Instead, Heartbreakers spends more than 2 hours meandering its way through the story."
1,A concoction by director David Mirkin that never fails to sink to the lowest common denominator -- yet often hits a funny bone.
0,A two-hour marathon.
1,"It's not a great comedy, but it's a raucous one, hard-working and ribald, and I like its spirit."
0,"Too lumpish, languid, and lukewarm to hit even the guilty pleasure zone."
1,"Manages to pull an engaging and funny popcorn movie out of a mediocre script, slack pace, and lacklustre direction thanks to the considerable talents of its cast."
0,
1,An appealingly quirky love story.
0,The filmmakers seem to be feeling their way toward a contemporary slant on romance but wind up taking refuge in old-fashioned cliches and trite plot twists.
0,A particularly shallow dissection of single-woman blues.
0,"Someone Like You could probably be charitably characterized as 'cute,' but there's such a lack of direction and energy that it could also be described as 'sleep inducing.'"
0,Forgettable affair.
0,Someone Like You hammers so hard at its cutesy premise of animal-mating-ritual theories that it fairly numbs you.
1,"This may be a 'chick flick' or, I suppose, a 'cow flick.' But I'd like to know what 'bull' can resist that."
0,There's nothing else about Someone Like You to separate it from the herd.
0,"An oddly flat, quirky romantic comedy."
0,Isn't exactly a great date movie unless you like to argue afterward.
1,Boring and safe.
0,The very definition of innocuous.
0,"It seemed over-slick, artificial, unpleasantly self-congratulatory -- a pseudo-Nora Ephron yarn set in the SoHo-Greenwich Village area. More damagingly, it's not very funny."
1,Definitely likeable.
0,A little lifeless.
0,"Ashley Judd tries to make Jane interesting, but seems to be longing for some decent situations and dialogue -- and no bull."
0,A romantic comedy with insights into sex and relationships that are old and obvious.
1,Refreshingly funny.
0,"All over the place, and seems to have been made by embittered married people."
0,"Elizabeth Chandler's script has, by my count, exactly one sort-of-funny line and not a single scene whose comic possibilities are successfully exploited."
0,"Bland, predictable, sitcom-esque."
1,"Smart, amiable and well-paced."
0,Uncommonly flat and uninteresting.
1,The smartest cinematic take on he/she in memory.
0,"Stars Ashley Judd, Greg Kinnear, Hugh Jackman and director Tony Goldwyn are probably all hoping that with a title so blandly nondescriptive, no one will see it, and promising careers will be left unblemished."
0,"The film, whose forgettable title is a good indication of its originality, is little more than a collection of Judd's excessive facial expressions and body movements."
1,"An enjoyable pastry of a film that, for the first time in years, shows off Judd's considerable talents to full effect."
0,A pretty lame premise.
0,"Like cinematic Olestra, it'll slide right through your brain leaving no impression."
0,It's about the most predictable -- and least original -- film you'll see for weeks.
0,
0,"It's neither clever nor that funny, the starry cast is underused, and the potential for a much wittier script never fulfilled."
0,Inevitability of the plotting and lack of modulated rhythm make the 97-minute running time feel longer than it is.
1,"Although the movies haven't lacked for Hamlets recently, Ethan Hawke and Kenneth Branagh being the latest stars to have weighed in, Mr. Scott's is something that must be seen."
1,"Intelligent, well-acted, all-American version of the Shakespeare tragedy."
0,"Scott's Hamlet has been staged with clarity and competency... But the video-library shelves are already overflowing with more vital adaptations, so there's no real reason to blow the dust off this one."
1,Campbell Scott's self-helmed Great Dane is more than ever a man for our time... the veteran thesp - who returns to the role after several legit runs - injects considerable humor and lots of edgy anger into his screen version.
1,"At its best, L.I.E. ... offers a rich, dark, bitter slice of contemporary life. But the film's arty embellishments undermine its bleak vision, making it, in the end, a little too easy to take."
1,Both unnervingly frank and disarmingly human.
1,A powerful and provocative achievement.
0,Confused and disjointed.
1,A penetrating look at a 14-year-old boy's relationship with a pederast.
1,Cuesta's film never succumbs to Larry Clark-esque seediness. The film's take on Oliver Twist is utterly dispassionate and all the more creepy and compelling for offering us no clues as to what will happen between Big John and Howie.
1,"A well-acted, provocative coming-of-age story."
1,"You know you're in the hands of a born filmmaker when he floods a scene with danger and excitement and, at the same time, tempers it with something more delicate."
1,"The suspense -- and, indeed, the art -- comes from not knowing which road Howie will take."
1,"A provocative, upsetting film."
1,It is the work of a young director with something to say.
1,Superior and original filmmaking. You won't be able to take your eyes off it.
1,"Its director, Michael Cuesta, has the stubborn curiosity of an artist who won't settle for formulas but is intrigued by the secrets and mysteries of his characters."
1,A disturbing and provocative study of adolescence and isolation.
1,A wonderfully acted film and a courageous one.
1,This is a very unsettling film that left me shaking long after I left the theater.
1,"A bold, distinctly independent film."
1,A boldly imaginative yet subtle exploration of male sexuality.
1,Difficult and flawed feature debut.
1,"Gripping, troubling, and deftly acted."
1,One of the most provocative independent films of the year.
0,"Recoiling from L.I.E. is a very human, and frankly a very responsible, reaction."
1,"A mature, insightful and extremely well-acted study."
1,Cuesta never gives us the satisfaction of fulfilling our expectations; instead he gives us a movie that we can ponder long the road takes its final turn.
0,
1,
1,"A striking, unnerving coming-of-age film, ""L.I.E."" is the rare American movie that isn't afraid of ambiguity or confronting an audience's preconceptions."
1,"Even in its least interesting moments, L.I.E should be credited for attempting to put an edgy kind of truth on camera."
0,A music video shot by a Cops camera crew on crystal meth.
0,"Even fans of open-wheel racing, the high-speed, high-stress pastime that is the subject of Renny Harlin's hectic new film, may walk away from it more logy than exhilarated."
0,Driven looks as fake as it feels.
0,"A slick, simplistic, and laughable effort that's reminiscent of a bad Jerry Bruckheimer film. A really bad Bruckheimer film."
0,"Unless you find car racing to be a nearly orgasmic experience, Driven offers little in the way of entertainment."
1,"The target audience of men, young and old, will admire the pedal-to-the-metal action and not be in the least bit put off by its rudimentary characters and silly plot dynamics."
0,A good deal of Driven is pure ephemera.
0,"Driven is mostly preposterous, and it has no dramatic center, but the racing scenes hold you in their death-trip grip."
0,"A silly, overexaggerated movie."
0,"A loud, frantic racing commercial."
0,Sylvester Stallone's homoerotic car-racing actioner delivers something between Speed Racer and gay porn.
0,Why waste your quarters on the video games in the mall when you can pay $10 to see the same thing on the big screen?
0,Driven is one of those wince-inducing movies that makes you wonder if every single person involved was deliberately trying to embarrass themselves.
0,Driven is all over the map in more ways than one.
0,A paint-by-numbers affair.
0,"Driven, to put it bluntly, makes Days of Thunder look like Citizen Kane on Wheels."
0,Pushing his pointless technique way ahead of any kind of content-to say nothing of drama -- Harlin eliminates any danger of intimacy.
0,Gas -- the hot air variety -- is exactly what Driven is made of.
1,"In his first solo writing credit since Rocky V (1990), Stallone has turned out an old-fashioned sports drama that thrives by knowing when to wallow in clichs and when to turn them on their heads."
0,Comically corny and crude speedway drama.
0,"But for all its remarkable technology, Driven can't escape the cliches of the genre."
0,A film that comes at you like a flashing strobe light.
1,The racing footage will blow you away.
0,"A movie by, for and about the Attention Deficit Disordered."
0,"When the film predictably limps across the finish line, you're left with the impression your time would have been better spent sitting in traffic."
0,A race-car drama full of flashy but empty images and a soundtrack that makes you feel as if you're being shaken on a motel rumblebed.
0,"Though Harlin's skill compensates for a lot of narrative preposterousness, even it is overmatched this time around."
0,"Predictable, risible but with flashes of directorial inspiration from Renny Harlin, this is less driven, more being taken for a ride."
0,
0,
0,"By no means a great -- or even a particularly good -- movie, but its sustained nastiness shows a stunning disregard for box-office niceties."
0,"Ace in the Hole is badly weakened by a poorly constructed plot, which depends for its strength upon assumptions that are not only naive but absurd."
1,"This 1951 film, about a cynical reporter who seizes on the plight of a man trapped in a mine shaft to promote his career, is cold, lurid, and fascinating, propelled by the same combination of moral outrage and sneaky admiration."
1,"As a diatribe against all that is worst in human nature, it has moments dipped in pure vitriol."
1,"A lurid pulp indictment of exploitation, opportunism, doctored intelligence, torture for profit, insatiable greed, and shady journalism."
1,"Ace in the Hole is a revelation, as timely now as when it was made."
1,"In a lesser movie, Tatum would share our sympathy for the pathetic man. Here, he's on a parabola in that direction but wants it to intersect with the moment of his own greatest fame."
0,Blood splashes everywhere and soaks the audience.
0,The movie's second half ... is tedious and uninspired.
0,Am I the only one who finds [Kitano's] films impossible to make heads or tails of?
1,"Riveting, if erratic."
1,"If the film had ended a couple of scenes earlier, on a touch that's a tribute to westerns and showdowns, Mr. Kitano would have finished things off beautifully. But that's a minor quibble."
0,Takeshi's elliptical directorial style is here overwhelmed by the script's crudeness and lack of narrative power.
0,An awkward hybrid of Kitano yakuza satire and 'hood drama.
1,"When it works, which is often, Kitano's movie is an anthropology of the distinctions between Japanese yakuza and American gangsters."
0,We're made numb to the violence and bored by the lack of plot or character development.
1,"What [Kitano fans are] looking for are increasingly novel and outrageous ways to ambush, mutilate and assassinate. And their hero doesn't disappoint."
0,"For all its arty bloodshed, Brother is disappointingly hollow."
0,Just how many acts of self-inflicted finger amputations do I really want to see?
1,Sure to satisfy fans of the laconic auteur.
1,Kitano presents all this mayhem in crisp and cool camera work that distances it and keeps it from becoming oppressive.
1,Intriguing though uneven.
1,A provocative variation on moviedom's worn cross-cultural themes.
0,This somber and bloody retread is hardly the best place to first make Kitano's intimidating acquaintance.
0,Rarely has such an artful aesthetic been used to craft such sadistically violent junk.
0,"Too many of the killing scenes have a casual, perfunctory tone."
0,There's nothing noble about Aniki's steadfastness; he's a violent thug who's simply more skilled and efficient than the other thugs surrounding him.
1,"As an actor and writer-director, Mr. Kitano projects an amused irony that makes his films worth seeing."
1,"Kitano's most enjoyable, flat-out fun movie, provided you can stomach the violence."
1,The performers bring the bluesy story to life in a pleasing chemistry that could have just as easily not happened with other performers.
0,"This is all about getting your life back on course before you can fall in love. Which isn't such a bad idea for a movie, as long as there's something more. Unfortunately, there isn't."
0,"Watching Angel Eyes is akin to listening to a confessional that's long, repetitive and rambling."
1,"It's just that kind of movie, perfect for a certain mood, for guilt-free wallowing in a star-crossed tale of romance."
0,"On the heels of parts in Frequency and Play it Forward, [Caviezel] just exudes otherworldliness. This sends the physics of this romantic melodrama into the Twilight Zone from whence it never returns."
1,An emotionally honest effort.
0,"The movie, a cumbersome dud, grows draggier with each new revelation."
0,"Angel Eyes is high-concept schmaltz, full of short cuts to emotion laid over chasms of improbability."
1,"A lot like Caviezel's earlier and popular flick Frequency. It may not be great moviemaking, but it does work."
0,It really only takes two words -- sloppy and sappy -- to describe Angel Eyes.
0,"Angel Eyes can be downright silly, like when a moony Lopez pieces together the dandelion puffball that Caviezel gave her days ago. Just like the movie, it irretrievably falls apart."
0,Angel Eyes is really nothing more than a love story between two people who could save a lot of money by moving in together.
0,A jumbled mess.
1,"A well-acted character study of a hardworking woman, by a screenwriter (Gerald DiPego) and a director with enough integrity to dispense with the usual Hollywood distractions."
0,A snooze.
0,"As that mystery unravels, so does the film, growing less interesting and more conventionally schmaltzy by the minute."
0,"The two stars have chemistry, but this romantic mystery is finally too lugubrious for a performer with the energy reserves of Lopez."
0,The product is so synthetic it has only attitude where its heart ought to be.
0,"Angel Eyes is so dull and marshmallowy, not even Lopez's naturally piquant charm can liven it up. It's a mopefest."
1,A carefully crafted romantic drama of considerable insight and emotional impact that provides Lopez an acting challenge she meets with ease.
0,"Instead of being permitted to watch two adults find each other in some believable way, the audience is subjected to a lot of extraneous nonsense."
1,This second half of the movie is almost as promising as the first. But the total abandonment of the initial tone and narrative strategy feels like a bait-and-switch scam.
0,"Cut through all the eerie atmospherics and ominous implications, and Angel Eyes is just another glossily romantic meditation on pain and fate."
0,The script is obvious and conflicted.
0,"Features the dullest, most poorly matched romantic couple since Keanu Reeves and Charlize Theron lit up the screen in Sweet November."
1,"Putting aside her last two choices, The Cell and The Wedding Planner, it seems J.Lo can deliver when given the right material and the right director."
1,A surprisingly effective film.
0,"The writing is capable but never really stylish, and that's what, in spite of heavenly aspirations, keeps Angel Eyes totally earthbound."
1,"Angel Eyes is worth an investment of patience, although rather less of an investment would have been a welcome thing."
0,A tearjerking romantic confection that ... is only partially digestible.
0,Director Luis Mandoki lets another film drown in the tear-jerker tide.
0,"Darts back and forth from being a psychological thriller to a vaguely metaphysical drama to a fate-driven romance. Such a schema may, in the right hands, make for a powerful, all-seeing movie; here, it all becomes a blur."
1,The movie works because Lopez gives such a terrific performance.
0,Mandoki doesn't have anything new to contribute to this puree of genres.
0,"Its protagonists, their situation and its mechanical but mushy resolution are never remotely believable."
0,A moribund melodrama which starts intriguingly before becoming utterly banal.
0,"Together, Lopez and Caviezel make quite a pair. Sorrowful yet hip, they seem to be inventing a new mood: designer melancholia."
0,"Lopez is fairly convincing as a tough cookie by day and a lonesome soft-centre by night, but despite their best efforts, neither she nor Caviezel can fight free of the turgid script."
0,Neither one for the dogs nor the cat's pajamas.
1,"Schneider manages to make it all more palatable than nauseating, genial rather than an affront to good taste."
0,"If I had a mob, I'd send it after the yo-yos at Columbia Pictures who gave this pu-pu platter the green light."
1,"This may be giving Schneider too much credit, but the lad has found a way to temporarily halt the de-evolution of the silly comedy."
1,"A lunkheaded, sorta gross-out comedy that manages to be likeable and funny."
1,"Next to Joe Dirt, The Animal is tolerably amusing."
0,Flat-footed and half-hearted.
0,There's a whole lot of stuff like The Animal to the point that there's no longer anything outrageous about its outrageousness.
0,OK lowbrow comedy about a man given superpowers by animal organ transplants.
1,"Its relative modesty lends Mr. Schneider's deft, ingenuous performance an unexpected glow of innocence."
1,"An outrageous and imaginative summer comedy aimed primarily at young males, but it is often so funny that it may well connect to a broader audience."
0,Neither as bad as it might be nor as entertaining as it should be.
1,"A good natured comedy of hormonally charged, down in the mud slapstick."
0,"While it's true that Colleen gets her backside slapped, that her face is licked by Rob Schneider and that he urinates under her chair as a way of marking his territory, it's no worse than what he does to the audience."
0,Its inability to muster more laughs than groans will have even Schneider's diehard fans longing for the merely awful Deuce Bigalow: Male Gigolo.
0,Let's hear it for stupendously dumb screen writing.
0,Frequently it becomes boring.
0,It's just not funny.
0,"Should you consider getting near it, understand that it doesn't smell so good."
0,Anyone not committed to cheap crude humor may find The Animal more creepy than funny.
0,"A silly, stupid story with a one-joke comic premise."
1,"The Animal is never more nor less than stupid, but stupid in ways that deliver goofiness rather than rampant humiliation."
0,Certainly reeks like something produced from a squatting position.
1,"If you want a giggle and are not too fussy, you could do much worse than surrendering to its shamelessly puerile brand of smutty schoolboy humour."
0,
1,Visually witty and even marvelous when it comes to depicting the spectacular creatures.
1,"It's skit comedy on a grand scale, but the juvenilia has a good-natured spirit, light years removed from the meanness that has entered comedy of late."
0,"Evolution is bad. How bad? Who cares? Do you ask how hot the fire is before running out of a burning building? No, you just run for safety."
1,A fitfully funny sci-fi comedy.
0,"It's called Evolution, but the would-be comedy about an alien life form that crashes to Earth and spawns mutants with enormous sphincters is quite the devolution from Ghostbusters."
0,"The movie itself evolves in reverse, starting life as a moderately clever grab bag of high-concept noodling and half-witty badinage before descending into the primordial ooze of explosions and elaborate lower- intestinal gags."
0,Evolution doesn't deserve to spawn sequels.
0,An excruciating misfire.
0,"The film contains enough dull stretches to make you wonder whether Mr. Reitman has lost his touch -- or, in fact, if he ever really had one."
0,"Evolution amusing, not very involving."
0,"The movie itself, I'm sorry to report, is more devolution than evolution, a lazy lampoon that draws from grade-Z sci-fi and Reitman's own uproarious Ghostbusters."
0,"The following is a transcript of Ghostbusters director Ivan Reitman's pitch to investors about his new movie, which eventually would take the name Evolution. Actually, it's bogus, but it saved the reviewer some time and adjectives."
1,Not as dumb as you might think.
0,Leaves the audience wondering if Hollywood has already been taken over by aliens who are trying to numb our minds with mediocre films like this one.
0,Has more rear-end gags than a toga party at a proctology convention.
0,I laughed -- but mostly to keep from getting depressed about the devolution of mainstream movies.
0,"There's something weird, and it don't look good."
0,"Flat, rickety and enervated."
0,Feels like [the script] was cranked out to meet a deadline.
0,It's refried comic beans that smell stale and smack of desperation.
0,Most likely outcome: Extinction.
0,"If you loved Ghostbusters, you'll hate this."
1,"Somewhat refreshingly aspiring to be nothing more than a disposable summer popcorn movie, this is a flick that delivers more smiles than laughs and has some wonderful special effects."
1,"For a guy who has spent the better part of his career as the poster boy for towering intellect, David Duchovny is pretty damn funny."
1,"Reitman adopts a light, whimsical touch in his character scenes and doesn't allow the broader comic setups or the alien special effects to take over the movie."
0,Reitman made this movie in 1984. It was called Ghostbusters.
0,"It's loud, silly and a bloated mess, but still twice as good as Pearl Harbor, because it puts you back on the street in half the time."
1,Passable low comedy that at least manages to not send you out of the theater feeling depressed.
0,"Nowhere near as bad as most recent comedies; it has real laughs, but it misses real opportunities."
0,Seems to have been made without a writer.
1,An enjoyable caper that might be a little too intense for kids.
1,
1,This movie has 'guilty pleasure' written all over it.
1,"If you're 14 and love Limp Bizkit, or 50 and yearn to lay down some rubber, chances are you'll think this honey corners like it's on rails."
1,Will appeal to the inner juvenile delinquent in all of us.
0,"The movie is pretty funny, except it's not a comedy."
0,A massive compendium of youth-movie/ pedal-to-the-metal cliches.
0,"Since we've become a nation of 9-mile-per-gallon, automatic-transmission SUV-driving sissies, a movie about the blood-curdling speed you can achieve in a Honda Civic is probably all we deserve."
1,"There's some undeniable appeal to watching a well-oiled, built-for-speed machine operating with its pedal to the metal."
1,"Even if your life doesn't revolve around your carburetor, the movie is a kicky guilty pleasure."
1,"Diesel, Brewster and Rodriguez have undeniable charisma, while Walker is serviceable in his role."
0,The young and the restless with gas fumes.
1,Cohen ... at least knows how to keep matters moving and the action sequences exciting.
0,The narrative takes a gutless turn and replaces the central (and exciting) conflict with a whole different set of villains.
1,"It's a formula movie, to be sure, but it's Formula One."
0,"Rob Cohen, who last directed The Skulls -- ouch! -- can consider this one another career-killing skid mark."
1,"Guilt-free pleasure, the sort that wears its trashiness on its sleeve and exults in it."
0,Such a drag that it ends up doing something hard to imagine: it makes you long for the soulless professionalism of a Jerry Bruckheimer movie.
0,"Yes, the whole thing is pretty dumb, and every character and every situation is familiar from better movies."
1,An action picture that's surprising in the complexity of its key characters and portents of tragedy.
0,"These gear-heads may spout car-talk like know-it-alls, but they sound no less nerdy than trivia-obsessed Trekkers."
1,"Has B-movie grit, with sexy young actors, even sexier cars and the smarts to realize a teen movie will only work if you empathize with its characters."
1,The disconcertingly but finally happy surprise of the picture comes with the way it persuades you to its perverse point of view.
1,It's been a long time since we've had a junky exploitation movie we could really fall for. The Fast and the Furious is that movie.
1,Breathes life and fire -- and fury -- into the old hot-rod movie.
0,"Screenwriters Gary Scott Thompson, Erik Bergquist, and David Ayer haven't really written a movie, they've followed a formula."
1,"It delivers what it promises to deliver, and knows that a chase scene is supposed to be about something more than special effects."
0,Doesn't manage to deliver the wild ride it promises.
1,It jumps off the screen with the mindless panache of a good bad movie.
0,The guys in F & F are all wusses. Lara Croft and Charlie's Angels could kick all of their asses.
1,"Even those who've never heard of 'rice rockets' (Japanese imports souped up with computerized hydraulics and customized engines) might be charmed by the film's blend of kineticism, car-culture rituals, and hilariously flat-footed dialogue."
1,"May not have much of a brain, but it's definitely got a pulse."
0,"Works hard to be exciting, but the movie scarcely lives up to its title."
1,"A visceral, high-octane, Formula One of a flick that puts the pedal to the metal in the opening minutes and does not take the foot off the accelerator until the end credits."
0,"Could you keep the noise down a touch, Vin? You're going to wake up the audience."
1,"It doesn't matter that we know where it's going, what counts is that Cohen keeps his pedal to the floor and that his actors gun their lines with absolute conviction. Loud cars, fast music: this movie knows exactly what it's about."
0,"Returning the series to solid ground after 2 Fast 2 Furious leaned too heavily on cartoonish CGI effects, Tokyo Drift relies on old-fashioned stunt work that gives its best sequences a sense of brute physicality."
1,"A gritty and gratifying cheap thrill, Rob Cohen's high-octane hot-car meller is a true rarity these days, a really good exploitationer, the sort of thing that would rule at drive-ins if they still existed."
1,"While few of the paper-thin characters register long enough to make much of an impression, Diesel carries the movie with his unsettling mix of Zen-like tranquillity and barely controlled rage."
0,"Superbly marketed, Pearl Harbor is the very model of a modern blockbuster. Will it matter that almost nothing about its human drama rings true?"
0,"Perhaps they should have called this 'Bore-a, Bore-a, Bore-a.'"
0,"Nearly every line of the script drops from the actors' mouths with the leaden clank of exposition, timed with bad sitcom beats."
0,"After the first few minutes, it's just fireworks and bodies in motion."
1,"Bay, producer Jerry Bruckheimer and the entire cast and crew have given us a Pearl Harbor to remember."
0,"Strangely, though, after all of the movie's manipulations and the big events, we don't get a sense at the end that we've accompanied the characters through a journey."
0,"Bay's overdirection... makes Hallmark-card images of the young lovers against backgrounds of lush vegetation and fiery explosions, and the end results are oddly remote, lacking any real emotion."
0,"A lot of people will rightfully be crowing about the technically astonishing battle scenes that take up over an hour of screen time. But getting there is a cliche-ridden, often laughable chore."
1,"The central romance of Pearl Harbor is serviceable enough, and Affleck and Beckinsale really bring it home."
0,Surprise attacks should be swift and penetrating. Neither adjective applies to Pearl Harbor.
0,"From its opening calendar-art sunrise to the There You'll Be love theme that Faith Hill sings over the final credits, Pearl Harbor is deep-down phony."
0,A script with the most underdeveloped characters and spectacularly realized visuals since Titanic.
0,"When no one's fighting, it's mostly a blindingly tedious soap opera, complete with an unexciting love triangle, a pushy musical score, a miraculous feat by a disabled character and an equally miraculous revival of one of the heroes."
0,"It's all smoke and fireballs, spectacle without any real punch."
0,Better to wait until it's available on video and you have the option of using a fast-forward button.
0,"Unfortunately, pasted around that stunning [action] sequence is a story so clogged with cliches of every description, so overblown, bombastic and agonizingly sentimental that it's hard to watch it with a straight face."
0,The filmmakers are incapable of infusing history with soap opera immediacy.
0,"Ships, planes and water combust and collide in Pearl Harbor, but nothing else does in one of the wimpiest wartime romances ever filmed."
0,"It blows up as good as anything movie technology has yet detonated, and it leaves you feeling absolutely, incontrovertibly numb."
0,Pearl Harbor is essentially Top Gun with period costumes and the campy homoeroticism in check.
0,"Bay takes the easy way out with this movie, shunning the real pain of the attack to concentrate on the shallow feelings of his stars."
1,It gets the job done.
0,Such a bloodless picture that it neither insults nor honors the memory of these soldiers.
0,"A starchy, overpowering helping of red, whiete and blue kitsch served up with piping-hot bombast."
0,The bulk of the three-hour epic is third-rate schmaltz that pays only lip service to history.
0,"Pearl Harbor is superficial, melodramatic and too long -- and that's the good news."
1,"An indulgently paced three hours, the picture is nearly painstaking in its traditionalism."
0,"The attack sequence in Pearl Harbor shows technical smarts to spare. Where matters of emotional and political truth are concerned, it's crude and jingoistic beyond compare."
0,"Most of it is just mediocre bull, the same sort of empty bluster we've come to expect from producer Jerry Bruckheimer and director Michael Bay when the weather warms."
0,Wins at war but loses at love.
0,The date that will live in infamy has been reduced to a movie that is mired in mediocrity.
1,"All the jolt that computer graphics can offer, Pearl Harbor supplies."
0,"An unremarkable action movie; Pearl Harbor supplies the subject, but not the inspiration."
1,"For sheer eye-popping spectacle, makes Titanic look like a kiddies' bath toy."
0,The net result of this mighty effort is perhaps predictable: near total inconsequence.
0,Mostly tests one's patience with unseaworthy dialogue and performers drowning in oily cliches.
0,"Affleck, Hartnett and Beckinsale give performances of such somnambulist awfulness that the three of them achieve an almost zen-like state of woodenness."
0,The woe and horror of the event is steamrolled by a sur+ of special and digitized effects.
1,"For my money a much better heartbreaker, thrillmaker and tear-tweaker than Titanic."
0,This bunk is history.
0,"Brawny but brainless, Pearl Harbor is another bloated, irresponsible example of history according to Disney-a lame juggernaut that falsifies the facts, assaults the senses and leaves you blind, deaf and soulless."
0,"The bombs explode brilliantly but the story is a bust in ""Pearl Harbor."""
0,"Pearl Harbor is a bomb, make no mistake. But the movie is such a noisy, persistent bomb that it is guaranteed to draw a crowd."
0,"For all the 118 actors listed, the movie offers almost no sense of authentic humanity. The faces the filmmakers plaster on their characters are as flat and stereotyped as those on war-recruitment posters."
0,"Leave it to Bay and Bruckheimer to reduce one of America's biggest military tragedies into a three-hour avalanche of Kodak moments, and one of America's defining crises into a facile exercise in fake uplift."
0,Three hours and three minutes of guff and goo about the nobility of killing and/or being killed for arbitrary reasons.
1,"The centerpiece is the attack. For 50 minutes, the filmmakers unleash nonstop eye candy."
0,"Pearl Harbor is a blockheaded, hollow-hearted industrial enterprise."
1,"The best way to see the movie is as I did: expecting nothing and being pleasantly surprised, and strangely moved, by Mr. Bay's audacity in filming his lovers in end-of-the-world close-ups, however briefly."
0,"The effect of watching a Michael Bay film is indistinguishable from having a large, pointy lump of rock drop on your head. His new picture, Pearl Harbor, maintains the mood."
1,There's a wild imagination at work here.
1,Another blast of crackpot outlaw genius from the Hong Kong we thought had died when the mainland Chinese became landlords.
0,Audiences looking for an action-adventure diversion that's easy to track are sure to get lost in a plot so ever-thickening as to be virtually impenetrable.
1,"Not nearly as lyrical, sustained, eccentric, or sincerely romantic as it would like to be, although there's plenty to admire."
1,"Unlike many movies that you will see this summer, Tsui Hark's Time and Tide gives you your money's worth and then some."
1,The presence of flesh-and-blood actors and stunt people create an urgency lacking in the obviously fabricated Mummy effects.
0,There is nothing in the movie worth looking at.
1,The movie-est movie of the year.
1,"At its most compulsive, this is the only action flick you'll need this summer."
0,Proves once again that it doesn't matter if the camera is dancing a jig on the ceiling if the storytelling is no good.
0,"Though a certain adrenaline rush comes from the jazzed-up filmmaking, there's not much going on."
1,Makes for compulsive viewing even though its noirish plot doesn't make a lick of sense.
1,"Goofy, outlandish and exhilarating."
1,
0,
1,A deeply eloquent film about an especially difficult period in China's recent past.
1,A nicely realized love story.
0,"Yimou's strongest films always doubled as valentines to the porcelain face of former muse Gong Li, but here, reiterative beauty-worship is something of an end in itself."
1,"Without postcard prettiness, he lays the beauties of this village and its mountains before us so quietly and proudly that a warrant of nativity, of belonging, suffuses the film."
1,"Ms. Zhang's intensely concentrated performance conveys a current of stubborn, obsessive passion lurking behind Di's girlish wide-eyed innocence."
1,"The film is lovely, life-affirming, and guaranteed to make you cry."
1,"The director finds poetry in the face of his lead actress, whose performance is as luminous and moving as the film itself."
1,Zhang Ziyi proves in her film debut what a powerhouse force she is on-screen.
1,A moving love story that is as simple in its narrative gestures as it is rich in color composition.
1,"A beautifully simple romantic fable set in 1958 China in which the lovers are never seen touching, much less kissing -- yet it can move you to tears."
1,"The film is also a showcase for Zhang Ziyi, who is never less than enchanting."
1,It works. It feels like a slice of life.
1,Has deep rewards for those who surrender to its lulling rhythm.
1,"The Road Home yields its pleasures slowly, opening in wintry black and white before ripening into a miracle."
1,As luminous as the star presence at its center.
1,This is a film that rescues love from the world of clich and treats it with the awakening passion it deserves.
1,"The film is laced with gentle humor, and its simple story is built on a sure foundation of humaneness."
0,"Of course, the past always looks better in retrospect, especially to those who have never done without indoor plumbing."
1,Zhang brings to it his masterly gift for visual composition.
1,"A gentle, engaging narrative of constancy and devotion against all odds."
1,Celebrates a beauty and heroism around us that we often miss in both our movies and our lives.
