Rating,Review
1,...turns things upside down for a horror movie - you want to be alone in the dark.
0,"Despite some good, shocking visual images, the execution leaves much to be desired, and overall this remake is not as effective as the 2003 Hong Kong original--or the helmers' first (French) feature, Them."
0,"The Eye never aspires to be anything more than slick sleepover fodder, but at least that qualifies as a step up for Alba."
1,"...it doesn't suck. It's far from brilliant, but as weekend multiplex popcorn fare, it mostly gets the job done."
1,"Not spectacular, not a waste, it's clever enough to keep its momentum going, and smart enough to not overreach its mission of being a diverting 90 minutes or so"
0,One of the less awful horror remakes in recent years.
0,You're better off avoiding any eye contact with this movie.
0,The fatal flaw with The Eye is that it is a bland and boring work that is the cinematic equivalent of a dead light bulb.
1,"Neither a good movie nor a bad movie, The Eye is just ... a movie, sitting there unnecessarily."
0,The Eye remake rolls off Hollywood's Asian horror assembly line like expired goods that have been repackaged.
0,A poorly acted and instantly forgettable supernatural thriller.
0,"Alba is very good at looking very good... but she's quite terrible at looking very scared, or very traumatized..."
0,"The feel-good Japanese horror remake vehicle of the year! No, that's a bad thing."
1,Just be prepared to suspend your disbelief a little more than usual.
0,"A film of no distinction of any kind, destined only to fill the late hours at some 10-year-olds' sleepover party."
0,"'This surgery was supposed to make me normal!' she complains.'Why would you want surgery that does that?' says her doctor, trying to knock some sense into her. 'Normal wants surgery to be you!'"
1,"When it comes to finding things in other movies that can be re-purposed, the makers of The Eye have a pretty good eye."
1,An effective if redundant fright flick.
0,"When it comes to showing something to end the second-rate horror drought, The Eye is blind."
0,"The major problem is the death of a horror film: It's startling, but not particularly scary."
0,"The most frightening aspect of this supernatural horror film -- a remake of the 2002 Hong Kong thriller -- is that there was a 114-minute version, before someone took pity and snipped it down to a lugubrious 97."
0,"Ever had a premonition of imminent catastrophe, only to watch helplessly as the worst unfolds? You have if you saw the previews for this snoozer of a paranormal shocker and bought a ticket anyway."
0,Further proof that those fueling the Hollywood remake machine are the ones who could really stand to have their vision restored.
0,Yet another inferior remake of an Asian horror film.
0,"Therapy for this fright-free, superdull remake of a stylish Hong Kong horror flick is probably not covered by your HMO."
0,"The movie is watchable -- never more gratuitously so than when Alba is filmed showering and slipping into a tank top. But we've been here before, no?"
0,"The most vivid aspect of The Eye is its poster image, that of a huge female eye with a human hand gripping the lower lid from the inside. The least vivid aspect is the way Jessica Alba delivers a simple line of expository dialogue."
0,The Eye is the latest Western deconstruction of a successful Asian horror movie and it is louder and more literal than its inspiration.
0,"The script is credited to Sebastian Gutierrez, who penned Snakes On a Plane, a movie that knew how to have scares and sex and a bit of fun. What happened?"
0,"The film's directors, David Moreau and Xavier Palud, bring nothing new to the table, and they aren't even particularly adept at reheating the leftovers."
0,"does deserve points for an atmospheric first hour, it's undone by bad acting and a pedestrian ending."
0,"I operate under the belief that horror movies should be scary or, at the very least, surprising. The Eye is neither of those, although it is diverting and not without some entertaining moments. I'm on this fence about this one."
0,A thin premise frays the audience's patience.
0,"Directors David Moreau and Xavier Palud ... and screenwriter Sebastian Gutierrez ... cleave very close to the [original Hong Kong] film in many ways, yet the result is far less satisfying."
1,"The real movie is Jessica Alba as a blind girl... Even the story of an eye transplant recipient would be cool, watching her adjust to the world of vision. Luckily, the bulk of the movie is that. That makes it classy and grown-up."
0,The Eye contains little worth seeing.
0,"Moreau and Palud decide to trade in the creepy, atmospheric style of the Pang Brothers for a more amped up Hollywood approach...it fails to distinguish itself either as a remake or on its own terms as a horror film."
0,Alba's performance is rather limp...
0,The cornea-deprived caper The Eye definitely sports a blurry vision in the meager horror B-movie sweepstakes...never sees clearly in its search for doomsday enlightenment.
0,Um exemplo perfeito da diferen챌a entre um filme que recicla os elementos do g챗nero terror de maneira criativa e outro que apenas se limita a copi찼-los.
0,Seeing is disbelieving.
0,"t probably goes without saying that the self-involved, privileged Sydney would pay scant attention to the violence and poverty that make up life in Ana's pueblo."
1,Transforming Asian horror into American horror isn't so bad when the filmmakers respect the source material.
0,it could have been worse
0,"The latest American remake of an Eastern import in which the thrills have been hopelessly squandered in translation, replaced with distracting, rapid-fire camerawork and thunderous bumps in the night that reflect a kind of creative desperation."
1,"Lionsgate has delivered a solid PG-13 horror film that's both entertaining and suspenseful... and for those of you who don't like it, there will be more SAW on October 24."
0,"With every twist of the second-hand plot telegraphed far in advance, you don't need to be clairvoyant to see where this is going."
1,Effectively creepsome until it bogs down somewhat in plot explication.
0,"Alba simply isn't good enough to carry this kind of movie, and lacks the presence to counter the major deficiencies of a weak and feeble ghost story."
0,One can't turn a blind eye to such conspicuous failings.
0,"There are a couple of effective scares, but this feels like a retread too far. Enough with J-horror already - let's do something new."
1,"A terrifying treat for horror junkies, as Alba's nervous wreck visionary wards off being attacked by apartments and restaurants, while dealing with a bad case of occult organ rejection."
0,...it doesn't leave us with much more than a feeling that we've been there and seen it all before.
1,...ultimately establishes itself as the most effective endeavor of its kind since 2005's Dark Water.
0,"Terrible direction, forgettable performances, and writers who are so faithful to the source material that they even pick up the original film's plot holes..."
0,"It's all based on the creepy little Chinese film Gin gwai, an atmospheric spine-tingler that, we're sad to say, is considerably more frightening than this tame effort."
0,"It creates a good atmosphere, but no tension. The movie is just not memorable."
0,"Jessica Alba may be easy on the eyes, but a lack of dramatic heft makes her hard on The Eye."
0,Jessica Alba sees dead people in blah horror film.
1,Turns out seeing dead people can still be kind of a thrill.
0,"Brothers Danny and Oxide Pang's unnerving spook show from 2002 has been translated into a clunky, aimless interpretation that leaves you with just one overpowering thought: are Jessica Alba's lips for real?"
0,Takes a B-- import and turns it into a D-- retread.
0,"Along with Posey's disappointing turn here, Nivola is uncomfortably weak."
0,"No matter how you slice it, this one is just plain dead on arrival."
0,"Nowhere near the worst zombie movie I've ever seen, but it will follow in the slew of truly atrocious remakes undeserving of their titles..."
0,It's a pageant of stupidity that hopes gushing wounds and deliberate fanboy-catnip slices of ultraviolent cheese will mask the reality that it's a worthless offering in an increasingly abused genre.
1,"It's such a fun zombie movie, I'm amazed it didn't get a full theatrical release."
0,The only possible response to the benighted thing is pity.
0,A chaotic mess of violence and gore...
0,Incompetent in every respect.
0,"The plot is all over the place. The special effects are pulsing, nausea-inducing, amateurish, and laughable, and they tried too hard to make the zombies different from those who came before."
0,
0,
0,"It's disturbing to think of the millions of teenage boys who will laugh when he insults a girl to get her in bed, or pees in a cactus plant at a restaurant."
0,"Eventually the conventions of romantic comedy take hold, with the humor declining precipitously."
1,"Cook is most amusing while emphasizing his sardonic edginess, a trait that may eventually serve him well in some anti-heroic (or downright villainous) dramatic role. Better still, he establishes an effectively fluid give-and-take with Hudson."
0,"My Best Friend's Girl isn't just a misfire; it's a misfire compounded by a chain of miscalculations, and it's hard to figure out who this could appeal to (except, perhaps, Dane Cook's fan club)."
0,"The actors (especially Alec Baldwin, as Tank's horndog dad) elevate the material slightly, but such piffle will just fill you with longing... for a better movie."
0,"The movie spends a lot of time trying to be cute, vulgar and cutely vulgar. But it forgets about character, plot and believability."
0,Isolated bits don't add up to much here.
0,"Want to spend a seemingly endless 100 minutes watching a dullard trying to decide between a douchebag and a eunuch? Then run, don't walk, to My Best Friend's Girl, a supremely irritating movie about idiots and their dull quest for unconvincing love"
0,"In trying to play to both Cook's raunch-loving fanbase and to hopeless romantics, director Howard Deutch has made an awkward half-breed that's likely to alienate both camps."
0,"There could be a supporting turn from Will Smith, gas cards under every theater seat, and certified proof who killed JFK revealed only after the end credits and it still wouldn't salvage Cook's ability to select the worst possible starring vehicles."
0,It attempts to go all warm and fuzzy. It succeeds. But it is the warm and fuzzy stuff that grows on a compost heap after a heavy rain
0,"The movie is mirthlessly vulgar, with only a few scattered laughs escaping from the miasma of desperation."
0,"A trophy hottie who can't get enough of all the crude sexual insults this lowlife male pig - without lipstick - is dispensing as effective foreplay, while succumbing to his extreme dirty talk as the ultimate aphrodisiac."
0,"A light smattering of funny moments can't save this misogynistic, feel-bad romantic comedy."
0,"A nauseating fraud from start to finish ... The film's level of awfulness is nothing new for Cook, but Hudson hits a new low."
0,My Best Friend's Girl ultimately fails to measure up to its own standards.
0,"In order for My Best Friend's Girl to work at all, it needs a leading man with the charisma to suggest the soulful, lovelorn gentleman behind the crude serial womanizer."
0,The inexplicable romantic comedy career of Dane Cook marches on.
0,The movie can't seem to follow its own internal logic.
1,"There are no surprises here, but speedy pacing and a smattering of laughs along the way, as well as a knowing turn by Alec Baldwin as Tank's even more piggish father, make My Best Friend's Girl a date not entirely to be skipped."
0,"Ultimately, its most unforgivable sin is that it's simply not funny."
0,"An ugly, strictly-for-meatheads comedy that can only be recommended to couples who wear matching Tie Domi Toronto Maple Leafs jerseys out on a date."
0,"It lacks the courage of its swinish convictions, and abruptly acquiesces to bland rom-com clichs three-quarters of the way to its appointed end."
0,"It borrows from much funnier movies such as Hitch, Wedding Crashers and My Best Friend's Wedding. Never has a romantic comedy seemed less romantic or less comedic."
0,"Golden Girl Kate Hudson gets tarnished by associating with Dane Cook in this tasteless, terrible movie"
0,Raunchy and wretched...profoundly unfunny and sophomoric sludge...meaningless material that wouldn't be suitable for lining your pet parrot's birdcage.
1,Cahan's curious and increasingly sincere slant on modern romance outshines its efforts to please Cook's MySpace fan base with gross-out gags (some of which are damned funny).
0,It's a movie that ultimately fails because it features characters that are so unlikeable that it's difficult to care whether they form a love connection or not
0,"When it comes right down to it, the less said about the movie the better. But in lieu of that, let's just tackle it, vilify it, screw it to the wall, and send it back into the sewer from which it came."
0,Induces that dull pain at the back of the head that I believe to be the result of brain cells crawling away to die of embarrassment.
0,"An insulting, wholly unpleasant excuse for a comedy."
1,Hitch has nothing on My Best Friend's Girl... the best romance since The Notebook.
0,"Mean, crass and tasteless, ""My Best Friend's Girl"" is only pretending to be a romantic comedy."
0,[Director Howard] Deutch passes the buck to his three stars...
0,... this is a verbally poisonous comedy that rattles the sensibility cage.
1,"It's coarse and funny, but there's something really endearing about this twisted romantic comedy in which the protagonist excels at being a self-proclaimed emotional terrorist"
0,"A raunchy vehicle for Dane Cook fans? A sprightly romance for Kate Hudson fans? A genial underdog comedy for Jason Biggs fans? The correct answer is: a big, steaming pile of horse manure."
0,"It works much better as a comedy, but by the end, the romantic aspect has taken over and there's not much humor to be found after the first half."
0,"'There's this guy, Tank, and other guys hire him to give their exes ""emotional terrorism."" It's a romantic comedy.''Can you throw in a cheap anti-Catholic and anti-Semitic joke? And have Tank tell some kids how to pull a brutal sexaul trick on a woman?'"
1,"A rude, crude romantic comedy with a touch of nastiness that's refreshing and quite funny."
0,You should steer well clear of the nasty ideas that screenwriter Jordan Cahan has about relationships and how they work.
0,A film that truly bites.
1,"Dane Cook proves why he is one of American comedy's favourite big-time naughty boys in this fast, funny, foul-tongued but sweet-natured adult-skewed romantic comedy."
1,"The film veers off into that realm of unbelievability that I react against. But there is a certain fascination in watching Cook strut his stuff (and boy does he strut), and Kate Hudson is pleasant to watch."
0,"If you like watching anarchy in action, this exhibition has its moments, but the anti-woman humour underpinning it -- and Cook's whole performance -- does cast a pall."
0,Any schmuck with a typewriter and a dirty mouth can test the limits of good taste; it's something else entirely to push the boundaries of narrative possibility and emotional empathy.
0,
0,Yet another in a continuing line of dismal Dane Cook so-called romantic comedies.
0,It's a wonder the guys don't just wear Flintstone loincloths. Now let's hear it: Yabba-dabba-don't.
0,This is one of those films that would be enormously improved by the arrival of 100 crazy Somali pirates who would proceed to take the entire cast hostage.
0,"Tedious, largely unfunny and poorly written comedy with the least likeable collection of characters you'll see all year."
0,"There's something genuinely transgressive beneath the movie's rom-com surface, though director Howard Deutch keeps retreating to the safety of frat-boy humor."
0,mostly unwatchable
0,...ultimately falls prey to the melodramatic silliness that one has come to expect from the romantic comedy genre.
0,"Inane, raunchy romantic comedy inspires no love."
0,
0,"Devoid of any heart, My Best Friend's Girl relies on schoolboy toilet humour to maintain interest."
1,J.T Petty takes viewers on an unusual and frightening venture into the Old West with The Burrowers.
1,"Beautifully shot and tightly scripted, it's the rare Hollywood genre film that's more concerned with human relationships and behavior than the mysterious supernatural forces that sets the action in motion."
0,"The pacing is too pokey by half, and the payoff is a wrenching disappointment."
1,"Sets you up for 'predictability' in both the western and horror departments, and then subverts those expectations time and again."
1,"At his most placid, JT Petty can make Terrence Malick look like Guy Ritchie. But when he's not going full-'bore', his quiet, creepy brand of terror works on several levels."
0,...a sporadically entertaining yet thoroughly ineffective misfire.
0,"Petty is pursuing a more measured, sympathetic take on demons that feast on the gelatinous innards of innocent victims, manufacturing a tediously wandering picture that craves substance while itching to entertain its absurd grindhouse sensibilities."
1,rewarding both as a horror film and a period piece.
1,... proves once again that the old west still isn't the ideal place to set a monster movie.
1,Director J.T Petty's nasty romp followed up Alex Turner's Dead Birds (2004) and preceeded John Geddes Exit Humanity (2011) in the Old West/monster movie mash-up genre; it may well be the best of them.
1,... a real western/horror/monster movie with a devoted frontier sensibility and loving nods to The Searchers.
1,"""The Burrowers"" is a very good movie, maybe the best I've seen in quite a while."
1,"MEAT TRAIN is the first BOOK OF BLOOD to depart from the station in a long time and it's refreshing to see that the film carries that bleak, yet romantic touch of Clive Barker all over it... it's guaranteed to make you squirm, scream and beg for more!"
1,Manages to maintain that sly sense of dread that permeates the best of Barker's horror tales. Certainly one of the most effective horror films of the year.
0,"We've all been here before: scarcely-lit, acid-washed cinematography; dreamlike storytelling; absurdly pitched performances; a lauded Asian filmmaker making his American debut; and plenty of CG snap to the bloodletting."
1,An efficient slasher with a surprisingly slow build-up and a decent amount of originality. Plus the best use of Vinnie Jones in any movie
0,Public-transit terror tale is beyond bloody. Pass.
1,"Before flying off the rails in the final curve, The Midnight Meat Train rolls quite smoothly as a mid-'80s-style psycho-killer thriller a la The Hitcher."
0,"It was a pretty neat concept, but it has such a bad script and bogged down with horrendous acting that I can't say it's a good movie"
0,"More interesting than most of the torture-porn or Asian-inspired thrillers that make it to theaters these days, but its tired combination of incongruously pretty fashion-mag photography and outrageously gruesome digital effects is dead on arrival."
0,"We hate to side with the big bad studio, but The Midnight Meat Train -- despite a great title -- really does stink like month-old human flesh."
1,This sharp and brutal little yarn about a photographer who stumbles across a serial killer is a fan film if every there was one -- and only fans will be able to stomach it.
1,"Japanese cult director Ryuhei Kitamura maintains impressive control of the story, ratcheting up tension toward well-prepared and startling bursts of terror."
1,"Destined to be a cult classic as a vicious, brilliant, and disgusting horror film..."
1,Midnight Meat Train can best be described as splatter noir. It's Fritz Lang by way of an abattoir.
1,"a stylishly bloody descent into madness, murder and Hell itself."
1,The film hurtles towards the final 'revelation moment' like runaway train. If only it had stopped to take on board some of Barker's heavy mythical dread.
1,"Unfairly buried by its distributors in the US, this film takes what could have been a drab set-up and gives it some real bravado, energy and creativity."
1,The Midnight Meat Train is destined for cult status as an minor horror gem.
0,"Japanese director Ryuhei Kitamura, who kicked off his career with 2000's impressive micro-budget zombie flick Versus, delivers plenty of stylish visuals and an admirably unrestrained attitude to gore."
0,"while skimpy on characterization and plot, it should please gorehounds and Barker fans alike"
0,Goes full speed on ultra-gory rails before slamming to an abrupt stop.
1,"This is the best Clive Barker-inspired movie in a long, long time -- probably since ""Hellraiser III"" in 1992."
1,"... remarkably effective and, when it finally arrives at the end of the line, admirably simple."
1,Midnight Meat Train brings an unabashed brutality to the horror genre.
1,Not at all Butchered.
1,"Midnight Meat Train may be no classic of the genre, but it's certainly a better and more interesting film than most of what passes for horror movies these days."
1,"It's excessively and imaginatively gory, presented in a straightforward manner, but with the slightest hint of a wink."
1,So thoroughly coated in over-the-top blood and guts that even veteran genre fans will likely be astounded.
1,"this devilishly ambiguous thriller leaves viewers to decide whether to take the conventional or the less-traveled tunnel through its narrative network - and the results are a stylishly bloody descent into madness, murder and hell itself."
1,"A bloody psycho thriller that derails in the third act with the addition of the supernatural, but until that point is amazingly realistic and alarming."
0,Initially intriguing yet ultimately atrocious...
1,"Overall, I recommend the film, you may or may not find it a bit dry."
1,There is a sprightly energy to the proceedings and a neat twist that makes this mindless fun something of a guilty pleasure.
1,"Easily one of 2008's most pleasant, if one dares to call such a film pleasant, surprises."
0,"Soldiers deserve a better tribute than this trite, phony dreck."
0,"It's hard to find the genuine heartfelt moments in The Lucky Ones, a story about three Iraq War soldiers on a brief road trip back in the U.S., under the clutter of narrative contrivances and coincidences."
1,"The drama's one glaring weakness is that its contrivances are far too obvious...Despite that, the unexpectedly light, sometimes humorous story is still enormously affecting."
0,"Sometimes, however, empty, contrived fantasies are just empty, contrived fantasies, as is certainly the case with this embarrassingly phony cross between Grace Is Gone, Home of the Brave and, believe it or not, Twister."
0,"It isn't unpleasant to spend two hours with these three soldiers, although it might have been more enjoyable to spend the time getting to know them rather than force-feeding them artificial road bumps."
0,"Though Iraq War is in the background, Lucky Ones is yet another disappointing 9/11 film; it's a known fact that for a road picture to work, you need interesting encounters, revelations, self-discoveries, humor and color, all of which are in short supply"
0,It's something of a well-intentioned mess.
0,"Perhaps if The Lucky Ones wasn't so crammed with incidents, the absurd coincidences wouldn't be so grating."
1,"The Lucky Ones isn't dull, and the actors do quite nicely, especially McAdams, who's feisty, gorgeous, and as mercurial as a mood ring."
0,It's finally all too familiar.
1,"Even when it feels contrived, The Lucky Ones is enhanced by Mr. Pea, Ms. McAdams and especially the terrific, always surprising Mr. Robbins, in performances so likable and well timed they carry you aloft, like a flag."
1,A refreshing departure from the normal 'soldier's story' movies we've seen in recent years.
0,"With one head-gnawing plot contrivance after another, it may think it's the wacky Iraq version of Easy Rider but is more like this year's Around the Bend or Diamonds."
0,"From start to finish, there is not one single scene on display here that contains even a smidgen of reality."
0,"Moments of real trauma are interrupted with sitcom wackiness, all of it connected by a terribly hokey musical score."
0,"A road movie with no purpose, and a war drama with no bite."
0,"Writer/director Neil Burger...takes a big step back with ""The Lucky Ones,"" a sitcomy road movie that throws together three hard luck Iraq war vets."
0,"The actual lucky ones will be sitting in a different movie theater, watching anything but this."
0,"In the same way much conventional wisdom about the war is half-baked, The Lucky Ones is awash in stereotypes and generalities."
1,"Director Neil Burger keeps things light, and the actors are more than engaging. ... But there's something centrally pat and predictable about the coincidence-laden story."
1,"If a couple of the plot devices seem contrived, The Lucky Ones makes up for them with sharp, heartfelt performances, and a deceptively easygoing narrative style."
0,"Lucky might have its heart in the right place trying to soften the image of the average Iraq War soldier, but this is a clumsy, insufferable feature film of excessive formula and embarrassing dramatic development."
1,A thoughtful study on the way foreign wars can reverberate here at home.
1,"This formula is fraught with pitfalls, but the characters and the actors redeem it with a surprising emotional impact."
0,"If The Lucky Ones wants to seem like anything more than war vets thrust into a sitcom, it should try going five minutes without a contrivance."
0,"The plot functions in a rudimentary fashion setting up one contrived complication after another, engendering a desire, despite a few amusing scenes and pleasant company, for the trio to arrive at their respective destinations as soon as possible."
0,The Lucky Ones takes a decent premise -- three soldiers returning from Iraq facing domestic challenges upon their arrival home -- and crams so much forced drama into it that the movie devolves into a hack buddy picture.
0,So laid-back and plain that the film leaves almost no impression at all.
1,"Rachel McAdams keeps reminding me how good she is in every role she takes. In this movie, she just glows energy. Acting is one thing. How do you project energy? Through joy, anger and curiosity, she projects this vibe and she is the backbone of the film."
0,"Based on the evidence here, director/co-writer Neil Burger may be the last American who's ambivalent about the Iraq War, and his movie suffers for it."
1,"While their circumstances may be forced, the three characters feel like real, complex, likable people. That's a real rarity in a film about veterans, no matter what the ideology is."
1,"There are so many little touches, so many delicate nuances that constantly amaze and inspire, that by the time it was over I almost didn't want their story to come to an end."
0,"This is not the worst of the Iraq-themed movies of the past few years, and it's possibly the best acted of any of them. But you wish the bonding of these three people wasn't diluted by the trite scenarios and artificial circumstances of their saga."
1,The dialogue is often sharp and funny and the performances nicely pitched.
0,"As they hit the road, the scenes play out like TV sitcom vignettes with little holding the centre together. We find out details about the characters lives, but never feel we know them."
0,Each secret is more implausible than the last.
1,"McAdams and Pea are affectingly vulnerable, while Robbins convinces as a family man with strong paternal instincts."
0,The Lucky Ones has plenty of heart and courage. If it only had a brain ...
0,"In the end, they laugh together, they cry together and they all learn a little something about this place we call America. At least, that was probably the plan."
1,"Like its lead characters, Lucky is wounded, lost, and impractical, but it has a messy, winning humanity and an agreeably leisurely pace that almost redeems it."
0,"It gets so preoccupied with all the local color and colorful locals, that it forgets about the people on this journey -- or their ultimate destination."
0,"Cheap, ignorant, tone-deaf and condescending."
0,Its lack of emotional thrust doesn't inspire the viewer to feel one way or another.
0,"As entertainment, the film works sporadically, though Burger never finds a rhythm."
1,"Director and co-writer Neil Burger's drama uses the war as a springboard to tell a darkly funny, and sometimes profoundly moving, story of the men and women who are the warriors."
0,It's all merely unbelievable.
1,How unusual. How enjoyable.
0,"The chemistry between the three soldiers is strong, but their journey rings hollow."
0,The story (by director Burger and Dirk Wittenborn) contains too many coincidences and convergences to wholly ring true.
1,"By structuring this as a comic road movie, writer-director Neil Burger manages to examine the emotional isolation of returning vets without sinking into a bog of despair."
1,What gives these episodes cumulative impact is the group portrait that emerges of a well-meaning country in a state of drift.
0,[A] far-fetched take on Iraq War homecomings.
1,"With a smooth, light touch, The Lucky Ones focuses on the idea that the present and the people who factor into it are all we really have."
0,Three Army soldiers on the road in America bond together through a series of preposterous happenings that come across as silly.
1,"Of its genre, it's uncommonly good, and it's also the cheeriest movie about Iraq war vets I've yet seen."
0,"After running through some pretty contrived paces for much of its running time, The Lucky Ones has some surprises in the last act that ultimately make it more satisfying than it might have been."
0,I'm sure a lot of bad fiction has been written about veterans and current soldiers in the Iraq War. It's just not that often that it gets shot and projected on to a big screen.
0,The predictable plotting in this well-intentioned salute would be excusable if the dialogue weren't so superficial.
0,"The biggest disappointment is in this script, written by Dirk Wittenborn and Neil Burger who gave us the delightful Illusionistin 2006."
0,... reductive and unfunny ... think Coming Home crossed with Vegas Vacation - Cousin Eddie ...
1,...benefits substantially from the strength and charisma of its three leads...
1,War/road trip dramedy is cliched but affecting.
0,"The Iraq war has thus far produced no truly memorable dramatic movies, as opposed to documentaries, and the losing streak continues with The Lucky Ones."
1,"The direction is functional, workmanlike; Burger never steals the spotlight from his characters."
1,Ultimately I was left without any clear notion as to what was being said through the film and why.
0,"In this interview, The Lucky Ones director Neil Burger speaks about understanding the modern soldier, his surprising casting choice of anti-war activist Tim Robbins as a veteran and why he relates the story while the Iraq conflict continues."
0,"It feels like the writers were trying for dialogue that sounded natural and improvisational. Instead, it feels scripted and rehearsed. It's all phony balony!"
1,"If not for the warmth and likability of its characters and those playing them, The Lucky Ones would be a tiresome formula picture."
1,... captures the manner in which both the smallest and largest events on a road trip can build a sense of camaraderie among three strangers with very little in common.
1,"Their real, unstated missions are more in the nature of relocating their souls and finding some elusive peace of mind."
0,
0,
1,"Mostly everything in the film, regardless of how contrived the set up, eventually rings true."
0,A cautious but strained apolitical Iraqi War drama.
0,It feels like it secretly wants to be a Iraq vet version [ of Y tu Mama Tambien] but is afraid to go there.
1,Predictable sitcom but delightfully feel-goodish.
1,"Enjoyable, sharply written and frequently hilarious comedy with strong comic performances from its cast. This should strike a chord with slightly overweight men everywhere."
0,Pegg exudes his usual air of faint self-congratulation playing an unlikeable prat whom nobody in their right mind would prefer to the high- flying Azariah or indeed to anyone.
1,"An enjoyable if patchy and predictable ride, but Simon Pegg shows he's more than capable of going the distance."
0,"You'll laugh a bit, but not much, while your interest in the storyline will hover between mild interest and vague indifference. Needless to say, all memories of this movie will evaporate on contact with daylight."
1,Schwimmer often resists an easy laugh in favour of a poignant moment and thereby heightens the sense of urgency during Dennis' last dash for glory.
1,Pegg proves agreeable company in a lightweight Britcom whose biggest laughs emanate from its supporting cast.
1,"When Schwimmer managed to get Pegg on board, his good fortune became ours."
1,Friends star David Schwimmer proves that nothing wins over a crowd like a barking underdog and bags of below-the-belt humour - his directing debut is a wheeze.
1,"What should be dreadfully synthetic actually plays as a pleasant time-passer, thanks to a goodly supply of one-liners, and Pegg and Newton's facility for investing a string of hokey plot devices with genuine warmth. Formulaic, yet disarmingly enjoyable."
1,"Pegg pitched Shaun of the Dead as ""Richard Curtis shot through the head."" Run, Fat Boy, Run comes on more like ""Richard Curtis kicked in the nuts"" - a refreshingly honest Britcom that never really threatens the ribs but which is amiable company throughout"
0,"...excessive product-placement has turned the film into one enormous ad for Nike, with all the chilling humourlessness that this implies."
1,...despite lacking marquee stars could do well with the date-night mainstream.
0,"There are no surprises here -- just broad, frequently slapstick gags that don't avoid but do tamp down a bit on the bodily-function school of yokkery."
0,Predictable and conventionally anti-American.
0,...a mess of sentimental cliches...
0,Seems to lack the aspirations necessary to overcome its failings.
1,"It is an immensely likable, big-hearted romantic comedy that has a wide-ranging appeal as unpretentious feel-good escapism and a perfect date movie choice."
0,Formulaic and thoroughly conventional.
1,"It's not hysterically funny, but this British comedy is sharp enough to keep us chuckling right to the predictably sappy conclusion."
0,"Run, Fatboy, Run is the type of romantic comedy apt to be described as ""nice"" or ""sweet,"" both of which are codewords for ""unexceptional"" and ""useless."""
0,"Run, Fat Boy, Run shows that Simon Pegg can't rescue a derivative dud."
0,"Simon Pegg's considerable skills can only do so much to enliven the mediocre text of actor David Schwimmer's feature directing debut, a mildy humorous trifle with some heart but not enough hilarity."
0,It's as if [director David] Schwimmer managed to shoot himself in his foot with the starter's pistol.
1,Schwimmer and Pegg have scored a win--largely due to tasteful choices in the subplotting and providing such a rich ensemble to tickle the shenanigans to a higher level.
0,"Although I did enjoy the incongruity of the characters, this well-intentioned low brow co-production does not quite make it to the finish line."
0,"Schwimmer just doesn't have the directorial wit to elevate the intermittently amusing script, and none of the cast seems dedicated enough to raise the bar either."
1,"Pacing and suspension of disbelief aside, I had fun with the heart-felt moments and the sheer comedy. Plus, it창(TM)s great to see Pegg jump out of his Edgar Wright-zone for a bit and try making a movie with a different group for a change."
1,"Credit Pegg for inserting his smart brand of character-driven humor everywhere the script needed him (he polished up an old script by Michael Ian Black), and credit Schwimmer for keeping things moving quickly and efficiently."
1,An unapologetic throwback to the days when comedies didn't have to be all that original -- just as long as they were funny.
0,"Using conventional slapstick gags and inventive crosscutting, David Schwimmer scores as a creditable, if not memorable, director...but the innocuous script is totally predictable."
1,This is an amiable film that will provoke some chuckles.
1,"Run, Fat Boy, Run stays out of sitcom quicksand long enough to make you think that Schwimmer has a knack for this comedy-directing thing."
0,"""Run, Fat Boy, Run"" is a cut-and-dried formula comedy slightly elevated by its more than competent cast."
1,"Well enough crafted to keep you in stitches while on the edge of your seat for the duration, even if this laff-a-minute escape is more mindless than cerebral."
0,"I wouldn't believe that Run Fat Boy Run was co-written by Simon Pegg if he weren't up there on the screen in teeny briefs and with his gut stuck out, trying to endear himself to the American audience in material maybe a notch above Rob Schneider's."
1,Pegg has staked out a peculiar slant on genre material that ventures beyond irony toward rehabilitation -- and nobody plays blithe humiliation with more style.
1,"Pegg is brilliant, pratfalling his way through heartbreak and indignity"
0,This is yet another parody that falls victim to the desire to become what it's intending to satirize.
0,A thin premise undermined by rampant stupidity at every turn.
0,Predictable losers-are-people-too jesting raised a notch by the quality work of consummate professionals.
0,"Director David Schwimmer bloats this slapdash concept into dim, witless overkill."
1,"Brit romcom mixes laughs with swearing, smoking."
1,[Star/writer Pegg] ladles a deeper understanding of why men screw up into Dennis than we usually see in romantic comedies...
1,"It has meaning and sentiment and a nice pay-off for its finale. But without more laughs, Run Fatboy Run is awfully winded by the time it crosses the finish line."
1,"The presence of Simon Pegg and Dylan Moran elevates what might have been merely a pleasant, harmless but ultimately forgettable romantic comedy."
1,"Clumsy and inept in demeanor but a whirlwind of comic energy, with an air of self-congratulatory winsomeness, Simon Pegg steals this otherwise minor but enjoyably unpretentious little comedy and pockets it like a Mars bar."
1,Run Fat Boy Run wouldn't make it to the finish line without Simon Pegg's winning performance.
0,It runs out of steam - and you'll likely run out of interest - long before the finish line.
0,Don't get me wrong. The film is seldom boring and I certainly never hated sitting in my seat taking it all in.
0,"Outside of a couple of moments of self-conscious shock humor, the most surprising thing about the film is how square it really is."
